Comment,Kind of offensive language
@anonymized_account @anonymized_account @anonymized_account Zaraz wykurwis bana za takie madrosci,0
@anonymized_account @anonymized_account trafił do Amiki tak jak pisałeś,0
"@anonymized_account @anonymized_account Nie zna życia, kto nie pracował na poczcie.",0
"@anonymized_account O, to byłoby lepsze! Tu⬆popisujący się popcorn.",0
"@anonymized_account @anonymized_account @anonymized_account A z kim ty się na łby pozamieniałeś, że tak pierdzielisz?",0
@anonymized_account 😍😍 tylko gdzie takie słoneczko będą :(,0
"@anonymized_account Masz fajne życie, brzmi jak z bajki, zazdroszczę",0
@anonymized_account @anonymized_account Tak robią jak im Polacy pozwalają. Wszystko w temacie.,0
@anonymized_account @anonymized_account oni tam chyba na serio myślą że ktoś za to zapłaci.Nie wiem jaki jest sens wstawiania takich linków.,0
"@anonymized_account @anonymized_account A azbest stoi na szczycie ewolucji, debile",0
@anonymized_account Mitrović nie musi uważać. Nawet bym go zachęcał do otrzymania kartki :),0
"Idę spać bo padam na twarz, w końcu w domuuuu",0
@anonymized_account @anonymized_account Wg obliczeń z forum zajmiemy 4 miejsce :P,0
"@anonymized_account @anonymized_account Ijo, ijo, ijo jesteś aresztowany",0
"Tak smali, że trzeba lecieć do Portugalii się schłodzić 😁",0
"Mecz #CLJ Legia - Jagiellonia przełożony na piątek, na godzinę 13:00, ale transmisja w @anonymized_account i tak raczej się odbędzie.",0
@anonymized_account @anonymized_account Ale wy wiecie lepiej gdzie są braki wiec ja tylko proponuje,0
"@anonymized_account Ja K O C H A M nowy album i bardzo bym chciała usłyszeć to na żywo, więc co do tego, to nie mam żadnych wątpliwości",0
8 Przebudzenie - Iluzji Laka wykonawcy L.U.C.\nhttps://t.co/96WBe4T5GH,0
"@anonymized_account Tak sie składa, że jedyną siłą WOLNOŚCIOWĄ w POLSCE, jest obecnie PiS, przeciw komu mają iść Polacy, panie Bolku !!!???",0
"RT @anonymized_account @anonymized_account Tak sie składa, że jedyną siłą WOLNOŚCIOWĄ w POLSCE, jest obecnie PiS, przeciw komu mają iść Polacy, panie B…",0
@anonymized_account @anonymized_account Pytanie co miałbym odszczekać ?,0
@anonymized_account Pracownia radiowa jest z dziennikarzem który pracuje na etacie wiec musimy mieć w takich godzinach,0
@anonymized_account @anonymized_account Jak ktoś jest w nim po szyję od dwóch lat to sie przyzwyczaił.,0
@anonymized_account życie na krawędzi ? A czego się ma tam bać jak same pikniki i turyści ?,0
piraci z karaibow bez deppa są jak kebab bez mięsa,0
RT @anonymized_account piraci z karaibow bez deppa są jak kebab bez mięsa,0
Teraz Kinga Gajewska ze swoim nadprzyrodzonym iloczynen inteligencji w połączeniu z wybitnym talentem p. Czaskowskiego rozniosą p Jakiego.,0
"@anonymized_account @anonymized_account Albo na Piszczka \"" szybko zchodzi \"";-)gdy gra niewychodzi",0
@anonymized_account no to teraz tym bardziej nie jest mi go żal że tak często łapie kontuzje :),0
@anonymized_account Zapomniałam o tym w ogóle 😂,0
"@anonymized_account Z tego, co pamietam, to z czerwieni dla Burligi w Szczecinie nikt afery w klubie nie robił, kopnięcie podobne 😛",0
Ja pierdole dawno nie widziałem takiego gówna,0
@anonymized_account @anonymized_account Z tym Panem nie mam szans :(,0
@anonymized_account @anonymized_account @anonymized_account U nas nie ma tak naprawdę prestiżowych prywatnych szkół :P,0
@anonymized_account sprawą zainteresowało się BBC ? Niby gdzie ?,0
@anonymized_account Na jakiej podstawie rozwiązywanie kontraktów ?,0
@anonymized_account @anonymized_account W tym sezonie ostatnim byliście? Bo tylko to było oceniane,0
"@anonymized_account 6 bramek w 15 meczach w Bośni. No jest w takim gazie, że strach się bać.",0
@anonymized_account Gdyby u nas chińczycy kupili klub to też by były takie transfery.,0
"@anonymized_account @anonymized_account Problem w tym, że wy robicie z Polski kraj czwartego świata.",0
@anonymized_account @anonymized_account @anonymized_account To nie ludzie tylko debile. Super pomysł.,1
"Znajoma pojechała dzis zmienić opony na zimówki. 2 godziny w kolejce, żeby usłyszeć od wulkanizatora: „przecież pani ma zimowe”.",0
"RT @anonymized_account Znajoma pojechała dzis zmienić opony na zimówki. 2 godziny w kolejce, żeby usłyszeć od wulkanizatora: „przecież pani ma z…",0
"@anonymized_account @anonymized_account Nie zawsze. Byłaby otwarta, jakby była potrzeba.",0
@anonymized_account Dzień można uznać za udany :),0
@anonymized_account tylko ja tak nie mogę zrobić dziś szyją 🤣,0
@anonymized_account Tobie za te chujowe wpisy,1
@anonymized_account Piątek strzela tylko w piątek i a dziś poniedziałek wiec nielicza się piatkowi piątkowe bramki ;-),0
@anonymized_account Koszulka w jakiej cenie?  wszystkie rozmiary dostępne?,0
Idk ale zaraz rok będzie jak mieszkam w Bydgoszczy i też tak w sumie nie lubię Torunia bo mi się udziela 😂😂,0
czy Inowrocław to taki ślonski Wrocław kaj mosz ino wrocław i nic wincyj,0
RT @anonymized_account czy Inowrocław to taki ślonski Wrocław kaj mosz ino wrocław i nic wincyj,0
@anonymized_account @anonymized_account 😉 Syn jest mega słodziakiem 😍,0
@anonymized_account @anonymized_account Wczoraj Dudę.przywital jakiś podrzędny minister a Tuska Pani Prezydent. Jakieś pytania?,0
Ps jak znajdę więcej takich numerów to dodam!!!!,0
@anonymized_account a ja zapamiętam go z tego jak uciekał przed Pareiko :),0
Ale mam cozy sweterek dzisiaj!!!!,0
@anonymized_account I większość o jedzeniu ?,0
@anonymized_account @anonymized_account Na 'Tylko Liga Mistrzów się liczy' można zakończyć bezsensowną dyskusję.,0
@anonymized_account Dobrze że nie na budzie😁😁😁,0
@anonymized_account Bo ma 20 jak coś,0
@anonymized_account @anonymized_account Nieprawda. Zlagodzenie jest tylko przy nieudanej próbie zagrania piłki.,0
"@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Oj tam, dyskusja zwykła 😉",0
@anonymized_account Wypad trolu z mojego Twittera,0
"Wymyśliłem taki kapitalny żart, że aż mi się głowa spociła.\nW jaki sposób Denis Urubko wita się z mieszkańcami Malajów?\n\""Hi, Malaje\"".\n😂",0
"RT @anonymized_account Wymyśliłem taki kapitalny żart, że aż mi się głowa spociła.\nW jaki sposób Denis Urubko wita się z mieszkańcami Malajów?…",0
@anonymized_account Wandzel chyba nie zauważył że to polskie kluby są tymi trzeciorzędnymi,0
@anonymized_account @anonymized_account @anonymized_account No i dla VIP-ów samoloty bez przetargu,0
"@anonymized_account @anonymized_account Lepiej niech się ksiądz zajmuje swoimi kolegami, tymi, których komuna i SB przygarnęła.",0
@anonymized_account no rzeczywiście dawno niebyło.Ostatnio w 2013 roku.,0
"@anonymized_account Świetnie, to przegrajcie za tydzień i będzie spokój 😜😜😜",0
@anonymized_account ale chodzi o trenera czy sytuacje w klubie ?,0
"@anonymized_account Nie, zostawiliśmy następnym niespodziankę 🤗",0
"@anonymized_account @anonymized_account @anonymized_account Dobra, widzę tam dalej w komentarzach, że głosowanie było dzisiaj. Więc nie ma tematu.",0
@anonymized_account I to jest promowanie wizerunku Polski za granicą?,0
"@anonymized_account @anonymized_account pani Skibniewskiej, już mnie uprzedzono w czym problem :-)",0
"@anonymized_account @anonymized_account W Krakowie są przede wszystkim Wisła i Cracovia, więc ciężej o dobrą frekwencje",0
@anonymized_account Dokładnie. Jeden i drugi coś tam poczuł i się położył.,0
@anonymized_account @anonymized_account @anonymized_account Nie rozmawiaj z lustrem. To szkodzi.,0
@anonymized_account Przy remisie z Danią każdy by ta grę kupił ale po meczu z Danią ta gra budzi wątpliwości na przyszłość.,0
@anonymized_account @anonymized_account Nie. Bardziej nas interesuje zdanie jakiegoś Wawrzyniakowskiego czy jak mu tam było.,0
@anonymized_account Bo dla doraźnych celów politycznych gotowi są poświęcić nawet niepełnosprawne dzieci.,0
@anonymized_account Prawdziwi Polacy powinni się spakować i wrócić. Nie może im nadzwyczajna kasta w Irlandii rządzić jak żyć mają.,1
RT @anonymized_account @anonymized_account Prawdziwi Polacy powinni się spakować i wrócić. Nie może im nadzwyczajna kasta w Irlandii rządzić jak żyć mają.,1
"@anonymized_account No to następnym razem przegramy powiedzmy z Sevillą i też niech dla Ciebie będzie \""kompromitacja\"" i \""budżety nie grają\"".",0
@anonymized_account @anonymized_account 2 h i beda miekkie,0
"@anonymized_account @anonymized_account Aż pozostaje wątpliwość, czy to zasługa Bilicia, czy Payeta, patrząc na tę dysproporcję.",0
@anonymized_account @anonymized_account Nie kompromitujcie się. Atakujecie antyfaszystów neofaszyści z ONR swobodnie propagują swoją ideologię,0
Pokolenie 'Chcę więcej' szybko zmieniło się na 'Nie wymagajcie od nas więcej'.,0
@anonymized_account Uważam osobiście ze esa 37 dobre rozwiązanie tylko ani podział ani bez podziału. Pierwsze 30 kolejek (2pkt zwycięstwo 1 remis),0
"@anonymized_account Pewnie w SPAL też się nie znają, skoro w styczniu do Serie A wzięli z Palermo jednak Cionka.",0
@anonymized_account no to fajnie że wiesz i się tym pochwaliłeś 👏 @anonymized_account,0
"Wczoraj JMRokita  rozjechał panią Pochanke.I zrobił to z taką klasą, że biedaczka nawet tego nie zauważyła.Wała z was zrobił Pochanke. Wała!",0
"Dawno nie było takiego meczu, w którym tak zupełnie nic by nam nie wychodziło. Gorzka pigułka do przełknięcia i bierzemy się do pracy...",0
@anonymized_account @anonymized_account Kto to coś czyta. ???,0
"@anonymized_account @anonymized_account Od czego jest wojewoda, biedaczki",0
@anonymized_account Nigdy nie mów nigdy! :D,0
@anonymized_account Wyglada na to ze jestem legenda 😂✊🏻,0
Biuro karier jest otwarte w godziny dziekańskie?,0
"@anonymized_account \""Nie czytaj mi z ruchu warg, kurczę pieczone\"" 😀",0
"Nie pytaj, co rząd może zrobić dla ciebie. Zapytaj, czy mógłby tego nie robić.",0
"RT @anonymized_account Nie pytaj, co rząd może zrobić dla ciebie. Zapytaj, czy mógłby tego nie robić.",0
@anonymized_account @anonymized_account Ja bym poszedł dalej i manifestował wdzięczność syfilisowi.,0
RT @anonymized_account @anonymized_account @anonymized_account Ja bym poszedł dalej i manifestował wdzięczność syfilisowi.,0
"Zaraz po wiośnie, lecie i jesieni, zima to moja ulubiona pora roku.",0
"@anonymized_account To jest niszczenie mienia, takie samo jakby na ścianie pani domu ktos napisał  \""tu mieszka durna baba\""",0
"RT @anonymized_account @anonymized_account To jest niszczenie mienia, takie samo jakby na ścianie pani domu ktos napisał  \""tu mieszka durna baba\""",0
@anonymized_account Przy okazji może w końcu powtórzą karne w meczu Polska-Portugalia :),0
Pani @anonymized_account Wielki Szacunek dla Pani,0
@anonymized_account za jakiś czas i jego złapią,0
"@anonymized_account @anonymized_account @anonymized_account Przy równej liczbie punktów liczą się bramki, a nie bezpośrednie mecze.",0
@anonymized_account Szczecin pokazał że nie jest Warszawą. I nie wybiera miernot,0
Teraz wiemy skąd się wzięło ''Ni ma piniendzy'' Rostowskiego. #Woronicza17,0
RT @anonymized_account Teraz wiemy skąd się wzięło ''Ni ma piniendzy'' Rostowskiego. #Woronicza17,0
@anonymized_account @anonymized_account Twitter jest bez ciebie jak świadek Jehowy szarpiący klamkę,1
@anonymized_account @anonymized_account T.S. Tez ma takie zdanie? Ze wyjdzie klubowi na dobre czy raczej zależy im na tym by inwestor się wycofał?,0
"@anonymized_account Nic o Żydach w kontekście jajka, pozdrawiam yntylygenta rydzykowo-pisbolszewickiego",1
"@anonymized_account @anonymized_account @anonymized_account Nasze 2% to chyba 0,25% Niemców, a dają 1%",0
@anonymized_account @anonymized_account Orlen jest rozpoznawalny tez tylko w PL wiec reklamę powinni robić na rynek PL,0
"Żolnierz żolnierza w dupę nawet tego wyklętego, ja jebię, chory kraj",1
@anonymized_account @anonymized_account @anonymized_account A co na to @anonymized_account ?,0
"Nie wiem co to za radio i zespół, ale jest śpiewane: \n\""Ona czuje we mnie piniądz, \nwystroiła się jak Bijonc\"".",0
@anonymized_account Naczelny miał więcej polotu od PR owca,0
@anonymized_account Ty zdrajco von z Polski natychmiast wywalić do Berlina i Putina zakalo Polski,1
RT @anonymized_account @anonymized_account Ty zdrajco von z Polski natychmiast wywalić do Berlina i Putina zakalo Polski,1
@anonymized_account Weźcie se kolejnego Popka albo hardkorowego koksa 😂,0
"Kibice Legii wyzywali sędziego Marciniaka, a tymczasem do spółki z asystentem zapewnił im trzy punkty #LEGLPO",0
"RT @anonymized_account Kibice Legii wyzywali sędziego Marciniaka, a tymczasem do spółki z asystentem zapewnił im trzy punkty #LEGLPO",0
@anonymized_account Chorążka pewnie nie zagra w Rakowie :P od początku to wypożyczenie było idiotyczne,0
Boże jedyny jak PRL był suwerennym państwem ? co ten poseł z PO Kropiwnicki wygaduje on to poważnie mówi czy żartuje ? #woronicza17,0
RT @anonymized_account Boże jedyny jak PRL był suwerennym państwem ? co ten poseł z PO Kropiwnicki wygaduje on to poważnie mówi czy żartuje ?…,0
@anonymized_account O ja cię to faktycznie dużo,0
@anonymized_account @anonymized_account @anonymized_account Nudny jesteś i nie przedstawiasz żadnych argumentów. #delegalizacja,0
"@anonymized_account Nie wiem, ale przecież ich nie połamią. Takie treningi tylko na plus im wyjdą i zmotywują do jeszcze cięższej pracy.",0
@anonymized_account to już wiemy czemu zaczęłaś biegać :),0
@anonymized_account ja też.Przypomina mi się mecz Wisła - Omonia w el do LM.Wtedy była podobna pogoda :) @anonymized_account,0
@anonymized_account czyli dopasowała się do wczorajszego poziomu nowej drużyny,0
@anonymized_account @anonymized_account Jak na amice to i tak sporo.,0
"@anonymized_account @anonymized_account A co z płodem, który ma mózg poza czaszką albo cyklopię?",0
Ale jestem wściekła na siebie,0
@anonymized_account To że wysłał tam CV nie znaczy że jest coś na rzeczy :),0
@anonymized_account co masz do Lamparda czy Villi ?!,0
"@anonymized_account Epoka postprawdy, ale dokladnie widzimy dekompozycję obozu rządzącego",0
"@anonymized_account @anonymized_account Coś ty, to nowy sprzęt kupiony przez Macierewicza dla WOT.",0
@anonymized_account E tam 20 tys trzeba mobilizować się i komplet pierdzielnac ;-)20 tys to spokojnie będzie,0
"@anonymized_account Moment, ale Mystek jako młodzieżowiec mógł rywalizować właśnie z tym Purzyckim.",0
@anonymized_account  jakby Can Pack wymagał żeby drużyna się nazywała Can Pack Kraków to nikt by się na to nie zgodził a w szczególności kibice,0
@anonymized_account Nic mi o tym nie wiadomo.,0
@anonymized_account @anonymized_account @anonymized_account Dyspozycyjność kosztuje. To cena dożywotniej kompromitacji.,0
"@anonymized_account Autor artykułu ma coś z głową. Niech przeczyta tytuł, a później przeczyta co nabazgrał w tekście.",0
@anonymized_account To Roc 2.0 TSI 190km,0
@anonymized_account @anonymized_account To żart? Przecież one kompletnie nie potrafią śpiewać. Zero głosu i wogóle dno. Na demonstracje to spoko ale nic poza tym.,0
@anonymized_account @anonymized_account @anonymized_account aha to wtedy Gatta zagrała słabe spotkanie a nie Wisła dobre ?,0
